_id,jobid,position,location,company,remote,status,description,joburl,category,subcategory,tags
432,3346f2ff-38c9-4365-897e-87895cb9b408,Payroll Manager,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/3346f2ff-38c9-4365-897e-87895cb9b408,Manager,Finance,tags
433,f7cdbf85-d94a-4d76-ae52-b8a6f5841050,Property Accountant,"Dallas, TX",na,False,True,na,https://jobs.lever.co/roofstock/f7cdbf85-d94a-4d76-ae52-b8a6f5841050,Accounts,Property,tags
434,8c476286-3373-41d0-8a41-4cda881cf4b2,Senior Revenue Accountant,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/8c476286-3373-41d0-8a41-4cda881cf4b2,Accounts,Finance,tags
435,c0ca4607-d340-4b0f-9dfc-f4ef885f0658,Senior Financial Analyst,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/c0ca4607-d340-4b0f-9dfc-f4ef885f0658,Accounts,Analyst,tags
436,f6db4c65-699c-4791-aca2-de68c25d15b8,Investment Analyst,"Dallas, TX",na,False,True,na,https://jobs.lever.co/roofstock/f6db4c65-699c-4791-aca2-de68c25d15b8,Investment Services – Principal Investments,Analyst,tags
437,39b89486-64ab-4e6e-b1eb-3243b30832a3,Transaction Coordinator - Investment Services,Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/39b89486-64ab-4e6e-b1eb-3243b30832a3,Coordinator,na ,tags
438,a5d4296b-7cb1-4438-acb3-5bfc900377f4,Account Manager  - Indiana Real Estate License Required,"Remote, IN",na,True,True,na,https://jobs.lever.co/roofstock/a5d4296b-7cb1-4438-acb3-5bfc900377f4,Manager,Operations,tags
439,5f525acc-07f4-4000-92a4-a1073e4bb513,Account Manager  - California Real Estate License Required,"Remote, CA",na,True,True,na,https://jobs.lever.co/roofstock/5f525acc-07f4-4000-92a4-a1073e4bb513,Manager,Operations,tags
440,9d9c53b7-e50d-4d67-a011-bb414a381568,Customer Success Representative,"Dallas, TX",na,False,True,na,https://jobs.lever.co/roofstock/9d9c53b7-e50d-4d67-a011-bb414a381568,Operations – Customer Experience,Operations,tags
441,dd5e5d45-7bb2-4e2c-9b62-88588f019e91,Director of Sales - Real Estate ,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/dd5e5d45-7bb2-4e2c-9b62-88588f019e91,Director,Operations,tags
442,c0568ee9-25b5-455b-8b1b-2676fb5a6f69,"Associate, Strategy and Business Operations","Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/c0568ee9-25b5-455b-8b1b-2676fb5a6f69,Operations – Operations,Operations,tags
443,b9a4184f-1019-4947-b30a-176f9d75791a,Sales Strategy and Operations Associate,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/b9a4184f-1019-4947-b30a-176f9d75791a,Operations – Operations,Operations,tags
444,f2a0c531-042f-4121-8114-b1757638c575,"Senior Associate, Strategy and Business Operations","Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/f2a0c531-042f-4121-8114-b1757638c575,Operations – Operations,Operations,tags
445,7d49f19f-38a5-42a4-ac1b-08ca8e2ae688,Senior Sales Strategy and Operations Associate,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/7d49f19f-38a5-42a4-ac1b-08ca8e2ae688,Operations – Operations,Operations,tags
446,e71c5839-de38-49a7-9190-e05b77cee810,Senior Financial Analyst,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/e71c5839-de38-49a7-9190-e05b77cee810,Operations – Roofstock One,Operations,tags
447,9b718648-8bb2-4335-8cdb-1e218aad1e79,Senior Financial Analyst,"Dallas, TX",na,False,True,na,https://jobs.lever.co/roofstock/9b718648-8bb2-4335-8cdb-1e218aad1e79,Operations – Roofstock One,Operations,tags
448,5ef3bebf-cd0b-4ad1-9274-61995d58f590,Senior Full Stack Software Engineer ,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/5ef3bebf-cd0b-4ad1-9274-61995d58f590,Engineering,Software,tags
449,827207c2-7828-465e-9bf6-b4d0373eb203,Senior Full Stack Software Engineer ,Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/827207c2-7828-465e-9bf6-b4d0373eb203,Engineering,Software,tags
450,e230cf87-b934-4ece-ba19-cdfd5953c668,Customer Success Associate,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/e230cf87-b934-4ece-ba19-cdfd5953c668,Owner Services – Operations,Operations,tags
451,94005276-afa5-48e6-9ea1-6030eca2a1d4,Customer Success Associate,Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/94005276-afa5-48e6-9ea1-6030eca2a1d4,Owner Services – Operations,Operations,tags
452,c66d51aa-2440-4614-965f-d0ef860272b1,Product Analyst,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/c66d51aa-2440-4614-965f-d0ef860272b1,Owner Services – Product,Analyst,tags
453,27ca7076-328c-49e2-a302-bb52c1cbf095,Product Analyst,Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/27ca7076-328c-49e2-a302-bb52c1cbf095,Owner Services – Product,Analyst,tags
454,f302eb2e-2993-4055-a647-38b701719ba4,Product Manager - Platform,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/f302eb2e-2993-4055-a647-38b701719ba4,Manager,Product,tags
455,98b713ea-67c6-43e6-9dae-77ba7a1049ea,Product Manager - Platform,Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/98b713ea-67c6-43e6-9dae-77ba7a1049ea,Manager,Product,tags
456,e32132db-94c9-428f-bcb7-9aeb575c653f,Senior Product Manager,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/e32132db-94c9-428f-bcb7-9aeb575c653f,Manager,Product,tags
457,b8b76920-eebb-40c8-837e-71db3c599267,Senior Product Manager,Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/b8b76920-eebb-40c8-837e-71db3c599267,Manager,Product,tags
458,a1eb0ca0-6f83-46c3-a5ff-595e407fd5d1,Senior Product Manager - Platform,Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/a1eb0ca0-6f83-46c3-a5ff-595e407fd5d1,Manager,Product,tags
459,6793b867-6d98-450f-ab00-3b504bd82fb7,Construction Coordinator,"Remote, NV",na,True,True,na,https://jobs.lever.co/roofstock/6793b867-6d98-450f-ab00-3b504bd82fb7,Coordinator,na ,tags
460,97127b02-eef7-4c3c-ad21-8b91f5e815a0,Maintenance Technician,"Phoenix, AZ",na,False,True,na,https://jobs.lever.co/roofstock/97127b02-eef7-4c3c-ad21-8b91f5e815a0,Management,Technician,tags
461,5e07cf39-5ae8-40a7-b113-e85f19ec656d,Maintenance Technician,"Las Vegas, NV",na,False,True,na,https://jobs.lever.co/roofstock/5e07cf39-5ae8-40a7-b113-e85f19ec656d,Management,Technician,tags
462,71c9f022-03fd-4080-9668-8269b85dc83e,Maintenance Technician,"Columbus, OH",na,False,True,na,https://jobs.lever.co/roofstock/71c9f022-03fd-4080-9668-8269b85dc83e,Management,Technician,tags
463,2bffa838-bd52-44b7-be0c-a8bfe49162f2,Scheduling Coordinator - Construction,"Remote, NV",na,True,True,na,https://jobs.lever.co/roofstock/2bffa838-bd52-44b7-be0c-a8bfe49162f2,Coordinator,na ,tags
464,03d6f173-aa53-49d7-b6a0-8ed9a2faa381,Scheduling Coordinator - Construction,"Remote, AZ",na,True,True,na,https://jobs.lever.co/roofstock/03d6f173-aa53-49d7-b6a0-8ed9a2faa381,Coordinator,na ,tags
465,a33a8f89-08bc-40f7-a931-1ae8c19d5c01,Resident Coordinator,"Dallas, TX",na,False,True,na,https://jobs.lever.co/roofstock/a33a8f89-08bc-40f7-a931-1ae8c19d5c01,Coordinator,na ,tags
466,8fa82d43-b032-4f17-af61-7397b9735063,Construction Manager,"Phoenix, AZ",na,False,True,na,https://jobs.lever.co/roofstock/8fa82d43-b032-4f17-af61-7397b9735063,Manager,Operations,tags
467,00f9f50e-eac0-47f1-ad55-cdcf5c978b78,Leasing Coordinator,"Dallas, TX",na,False,True,na,https://jobs.lever.co/roofstock/00f9f50e-eac0-47f1-ad55-cdcf5c978b78,Coordinator,Operations,tags
468,8439e774-52ae-479f-9d1d-e1bf52784881,Property Manager - Birmingham,"Birmingham, AL",na,False,True,na,https://jobs.lever.co/roofstock/8439e774-52ae-479f-9d1d-e1bf52784881,Manager,Property,tags
469,f1aef230-451a-4f37-8a7d-d2b0ead1756c,Property Manager - Charlotte,"Charlotte, NC",na,False,True,na,https://jobs.lever.co/roofstock/f1aef230-451a-4f37-8a7d-d2b0ead1756c,Manager,Property,tags
470,5dfd3c89-86e5-4aa7-8af2-4010b21d3729,Property Manager - Houston,"Houston, TX",na,False,True,na,https://jobs.lever.co/roofstock/5dfd3c89-86e5-4aa7-8af2-4010b21d3729,Manager,Property,tags
471,b07cd477-ef53-4192-a529-62a9c98f44e7,Property Manager - Indianapolis,"Indianapolis, IN",na,False,True,na,https://jobs.lever.co/roofstock/b07cd477-ef53-4192-a529-62a9c98f44e7,Manager,Property,tags
472,4fffcbc8-f938-4ffa-9983-837094a49164,Property Manager - Jacksonville,"Jacksonville, FL",na,False,True,na,https://jobs.lever.co/roofstock/4fffcbc8-f938-4ffa-9983-837094a49164,Manager,Property,tags
473,065034bb-731e-4af5-877f-784644ee7a0f,Residential Construction Superintendent,"Phoenix, AZ",na,False,True,na,https://jobs.lever.co/roofstock/065034bb-731e-4af5-877f-784644ee7a0f,Management,Operations,tags
474,e8350004-dfcd-4559-af95-a3d4794f5ced,Real Estate Analyst,"Oakland, CA",na,False,True,na,https://jobs.lever.co/roofstock/e8350004-dfcd-4559-af95-a3d4794f5ced,Business,Analyst,tags
475,c2a1e847-04e0-4987-9db5-b785e9f32366,"Counsel, Property Management",Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/c2a1e847-04e0-4987-9db5-b785e9f32366,Management,Property,tags
476,7bfd5d73-1163-4cdb-94aa-250c5b2e32b9,"Counsel, Property Management","Remote, GA",na,True,True,na,https://jobs.lever.co/roofstock/7bfd5d73-1163-4cdb-94aa-250c5b2e32b9,Management,Property,tags
477,9c390f28-23ff-4432-89e3-a5b40b4c6e58,"Counsel, Property Management","Remote, TX",na,True,True,na,https://jobs.lever.co/roofstock/9c390f28-23ff-4432-89e3-a5b40b4c6e58,Management,Property,tags
478,4a311368-0f57-4e9a-b24d-2b146594bb70,"Counsel, Property Management","Remote, AZ",na,True,True,na,https://jobs.lever.co/roofstock/4a311368-0f57-4e9a-b24d-2b146594bb70,Management,Property,tags
479,6ca7d8bf-8f63-4422-b35d-aef7a8e7fa48,"Counsel, Property Management","Remote, MO",na,True,True,na,https://jobs.lever.co/roofstock/6ca7d8bf-8f63-4422-b35d-aef7a8e7fa48,Management,Property,tags
480,3e8e5995-12c6-4ef6-b3d4-6365cf747903,"Counsel, Property Management","Remote, OH",na,True,True,na,https://jobs.lever.co/roofstock/3e8e5995-12c6-4ef6-b3d4-6365cf747903,Management,Property,tags
481,0fc000d8-dbf4-435b-9d8f-943d93bd3b77,"Counsel, Property Management","Remote, IN",na,True,True,na,https://jobs.lever.co/roofstock/0fc000d8-dbf4-435b-9d8f-943d93bd3b77,Management,Property,tags
482,9b5d30c7-1239-4b2e-8d7a-63d5dda984ab,"Marketing Manager, Demand Generation",Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/9b5d30c7-1239-4b2e-8d7a-63d5dda984ab,Manager,Marketing,tags
483,5df7ba85-dfb1-4928-8e13-8913434e65e1,Sr Content Strategist and Copywriter,Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/5df7ba85-dfb1-4928-8e13-8913434e65e1,Sales and Marketing,Marketing,tags
484,2cc46e17-850a-4a99-9451-eae6b4a0f736,"Sr Manager, Performance Marketing",Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/2cc46e17-850a-4a99-9451-eae6b4a0f736,Manager,Marketing,tags
485,e6f8ba77-5e29-4cef-b86a-a0fc4de60456,Senior Product Designer -  Investment Services,Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/e6f8ba77-5e29-4cef-b86a-a0fc4de60456,Product,Product,tags
486,e8050f6c-a661-45e5-b720-93826e353f7a,Senior Product Designer - Marketplace,Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/e8050f6c-a661-45e5-b720-93826e353f7a,Product,Product,tags
487,caaae934-d6e6-4b53-98b4-15e8e8492674,"Technical Product Manager, Operations",Remote (US Only),na,True,True,na,https://jobs.lever.co/roofstock/caaae934-d6e6-4b53-98b4-15e8e8492674,Manager,Product,tags
488,80e9f64f-4675-4b59-bf34-cfe8ddbf6bbf,Business Analyst ,Czech Republic,na,False,True,na,https://jobs.lever.co/fevo/80e9f64f-4675-4b59-bf34-cfe8ddbf6bbf,Data,Data,tags
489,014fcee6-f476-4d79-b592-b01e2ce9e0a4,Business Analyst ,Macedonia,na,False,True,na,https://jobs.lever.co/fevo/014fcee6-f476-4d79-b592-b01e2ce9e0a4,Data,Data,tags
490,07c81a4c-5a28-4149-acff-c95ebdbfa51b,Business Analyst ,Serbia,na,False,True,na,https://jobs.lever.co/fevo/07c81a4c-5a28-4149-acff-c95ebdbfa51b,Data,Data,tags
491,1f74f505-2f0a-4153-a1a0-04e2d218cca1,Business Analyst ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/1f74f505-2f0a-4153-a1a0-04e2d218cca1,Data,Data,tags
492,60ee27c2-307a-4474-8d9f-e444116e32ed,Data Analyst ,Czech Republic,na,False,True,na,https://jobs.lever.co/fevo/60ee27c2-307a-4474-8d9f-e444116e32ed,Data,Data,tags
493,5ce4feaf-64ae-494d-9c1b-893dc6a72903,Data Analyst ,Macedonia,na,False,True,na,https://jobs.lever.co/fevo/5ce4feaf-64ae-494d-9c1b-893dc6a72903,Data,Data,tags
494,580ca035-7fce-4ff8-9017-e344d011ee8c,Data Analyst ,Serbia,na,False,True,na,https://jobs.lever.co/fevo/580ca035-7fce-4ff8-9017-e344d011ee8c,Data,Data,tags
495,fd84d965-7f7b-4277-945f-e22d4dac8f40,Data Analyst ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/fd84d965-7f7b-4277-945f-e22d4dac8f40,Data,Data,tags
496,047e3193-5f17-4a1c-83a5-7226d07bfc7d,Data Scientist ,Czech Republic,na,False,True,na,https://jobs.lever.co/fevo/047e3193-5f17-4a1c-83a5-7226d07bfc7d,Data,Data,tags
497,09f4ba07-71c2-48ff-878a-bf53e46cda5c,Data Scientist ,Macedonia,na,False,True,na,https://jobs.lever.co/fevo/09f4ba07-71c2-48ff-878a-bf53e46cda5c,Data,Data,tags
498,7e88b354-75da-4aed-88e6-49bc34b15944,Data Scientist ,Serbia,na,False,True,na,https://jobs.lever.co/fevo/7e88b354-75da-4aed-88e6-49bc34b15944,Data,Data,tags
499,8f755381-80ba-4349-a738-cad0a6de802a,Data Scientist ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/8f755381-80ba-4349-a738-cad0a6de802a,Data,Data,tags
500,9cc9ee7b-aa97-455b-a7d4-5013404d5249,BE Developer ,Czech Republic,na,False,True,na,https://jobs.lever.co/fevo/9cc9ee7b-aa97-455b-a7d4-5013404d5249,Developer,Developer,tags
501,d2706149-063c-49f4-b534-738769754ecb,BE Developer ,Macedonia,na,False,True,na,https://jobs.lever.co/fevo/d2706149-063c-49f4-b534-738769754ecb,Developer,Developer,tags
502,c4582fdd-74b6-4417-b4ec-5af7c3ec9ec9,BE Developer ,Serbia,na,False,True,na,https://jobs.lever.co/fevo/c4582fdd-74b6-4417-b4ec-5af7c3ec9ec9,Developer,Developer,tags
503,a5b64cb1-b102-4bd8-912a-5c92ebec9385,BE Developer ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/a5b64cb1-b102-4bd8-912a-5c92ebec9385,Developer,Developer,tags
504,915fa767-0dba-4314-8062-251a8c9da1b2,FE Developer ,Czech Republic,na,False,True,na,https://jobs.lever.co/fevo/915fa767-0dba-4314-8062-251a8c9da1b2,Developer,Developer,tags
505,05bda460-2d0e-4f3c-9704-f387f9424d73,FE Developer ,Macedonia,na,False,True,na,https://jobs.lever.co/fevo/05bda460-2d0e-4f3c-9704-f387f9424d73,Developer,Developer,tags
506,a333ef6e-6f35-4bc9-994b-cefedfda632c,FE Developer ,Serbia,na,False,True,na,https://jobs.lever.co/fevo/a333ef6e-6f35-4bc9-994b-cefedfda632c,Developer,Developer,tags
507,8a0886cd-a89f-4e79-a9f4-51c83d3b6b34,FE Developer ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/8a0886cd-a89f-4e79-a9f4-51c83d3b6b34,Developer,Developer,tags
508,d49631dc-d953-4a99-8255-ce4bb74bfc60,Full Stack Developer ,Czech Republic,na,False,True,na,https://jobs.lever.co/fevo/d49631dc-d953-4a99-8255-ce4bb74bfc60,Developer,Full Stack,tags
509,23dcca98-3ceb-4f33-b9ed-a9e7ab110702,Full Stack Developer ,Macedonia,na,False,True,na,https://jobs.lever.co/fevo/23dcca98-3ceb-4f33-b9ed-a9e7ab110702,Developer,Full Stack,tags
510,ef9b1a61-7bc3-41ba-9129-700e0a06cfd0,Full Stack Developer ,Serbia,na,False,True,na,https://jobs.lever.co/fevo/ef9b1a61-7bc3-41ba-9129-700e0a06cfd0,Developer,Full Stack,tags
511,1ab8a8b4-8d7f-4d1e-900a-27fba91d842a,Full Stack Developer ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/1ab8a8b4-8d7f-4d1e-900a-27fba91d842a,Developer,Full Stack,tags
512,f17e8f73-c68a-4c06-a155-378d82d37a93,UX Designer ,Czech Republic,na,False,True,na,https://jobs.lever.co/fevo/f17e8f73-c68a-4c06-a155-378d82d37a93,Development,Art,tags
513,e0a99fab-170e-4f11-be72-1c1bb888af3b,UX Designer ,Serbia,na,False,True,na,https://jobs.lever.co/fevo/e0a99fab-170e-4f11-be72-1c1bb888af3b,Development,Art,tags
514,7b967f20-4e0d-4c07-82b9-b5f748c37f8f,UX Designer ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/7b967f20-4e0d-4c07-82b9-b5f748c37f8f,Development,Art,tags
515,6506568a-61d3-41bc-b5fc-faae40cecb82,Dev Ops Engineer ,Czech Republic,na,False,True,na,https://jobs.lever.co/fevo/6506568a-61d3-41bc-b5fc-faae40cecb82,Engineering,Operations,tags
516,f6cac933-94b9-4dd8-88b4-aa58ea801db5,Dev Ops Engineer ,Macedonia,na,False,True,na,https://jobs.lever.co/fevo/f6cac933-94b9-4dd8-88b4-aa58ea801db5,Engineering,Operations,tags
517,9410e157-ae42-4f08-8579-67b68d1339e3,Dev Ops Engineer ,Serbia,na,False,True,na,https://jobs.lever.co/fevo/9410e157-ae42-4f08-8579-67b68d1339e3,Engineering,Operations,tags
518,535ea2cb-6599-4fbc-9ce0-e048b5d58db2,Dev Ops Engineer ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/535ea2cb-6599-4fbc-9ce0-e048b5d58db2,Engineering,Operations,tags
519,02ef3766-0d5f-46a6-a4d2-60c48a5b2b89,IT Support Specialist,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/02ef3766-0d5f-46a6-a4d2-60c48a5b2b89,Engineering,Infrastructure,tags
520,769ceb20-7f61-4254-8b24-004b3b1f4cd3,TechOps Engineer ,Czech Republic,na,False,True,na,https://jobs.lever.co/fevo/769ceb20-7f61-4254-8b24-004b3b1f4cd3,Engineering,Operations,tags
521,8ad770cb-2ce8-4297-be3d-31404455ae2e,TechOps Engineer ,Macedonia,na,False,True,na,https://jobs.lever.co/fevo/8ad770cb-2ce8-4297-be3d-31404455ae2e,Engineering,Operations,tags
522,20d2e469-5972-4260-9fef-fa2b0d9da89b,TechOps Engineer ,Serbia,na,False,True,na,https://jobs.lever.co/fevo/20d2e469-5972-4260-9fef-fa2b0d9da89b,Engineering,Operations,tags
523,bffc278c-0e6c-47a7-b98f-870b7d1814fc,TechOps Engineer ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/bffc278c-0e6c-47a7-b98f-870b7d1814fc,Engineering,Operations,tags
524,b38bafc4-5d47-4ab7-9b64-5b0795b422ed,Head of Product ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/b38bafc4-5d47-4ab7-9b64-5b0795b422ed,CIO – Product,Product,tags
525,b854eb3d-8c60-48c2-98ec-0aa4f9f68201,Product Designer ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/b854eb3d-8c60-48c2-98ec-0aa4f9f68201,CIO – Product,Product,tags
526,44f80e5b-5452-4cf1-975f-a6125b366eb8,Product Manager ,Czech Republic,na,False,True,na,https://jobs.lever.co/fevo/44f80e5b-5452-4cf1-975f-a6125b366eb8,Manager,Product,tags
527,839ba3cd-86d4-409f-8184-3b16959c4f9d,Product Manager ,Macedonia,na,False,True,na,https://jobs.lever.co/fevo/839ba3cd-86d4-409f-8184-3b16959c4f9d,Manager,Product,tags
528,486d40b7-aac9-46d8-b409-d0683ba1dbc8,Product Manager ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/486d40b7-aac9-46d8-b409-d0683ba1dbc8,Manager,Product,tags
529,818523d9-cadb-47ea-b54c-6b5f59ebffac,Product Manager ,Serbia,na,False,True,na,https://jobs.lever.co/fevo/818523d9-cadb-47ea-b54c-6b5f59ebffac,Manager,Product,tags
530,f1c0f5da-dfc1-46a5-b0a4-7b29d15d11e1,Project Manager ,Czech Republic,na,False,True,na,https://jobs.lever.co/fevo/f1c0f5da-dfc1-46a5-b0a4-7b29d15d11e1,Manager,Product,tags
531,34278381-09b4-4346-91ad-f5bd362a89e4,Project Manager ,Macedonia,na,False,True,na,https://jobs.lever.co/fevo/34278381-09b4-4346-91ad-f5bd362a89e4,Manager,Product,tags
532,1a740062-ccbe-4bbe-bd61-97c4450cdedb,Project Manager ,Serbia,na,False,True,na,https://jobs.lever.co/fevo/1a740062-ccbe-4bbe-bd61-97c4450cdedb,Manager,Product,tags
533,ec41fa10-42a4-4136-acbb-6cdf4484802f,Project Manager ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/ec41fa10-42a4-4136-acbb-6cdf4484802f,Manager,Product,tags
534,9b5978d6-1ab6-45f1-ab32-25889681599d,Senior Product Manager ,"New York, NY",na,False,True,na,https://jobs.lever.co/fevo/9b5978d6-1ab6-45f1-ab32-25889681599d,Manager,Product,tags
535,4fa2e54b-371b-4b35-b3d8-bc4020047c70,"Director, Product Marketing ","Austin, TX Metropolitan Area",na,False,True,na,https://jobs.lever.co/fevo/4fa2e54b-371b-4b35-b3d8-bc4020047c70,Director,Product,tags
536,8b114e5c-f1e3-4b71-99d6-0ed6134a4640,"Director, Product Marketing ","Los Angeles, CA",na,False,True,na,https://jobs.lever.co/fevo/8b114e5c-f1e3-4b71-99d6-0ed6134a4640,Director,Product,tags
537,0e68a43c-e092-4e6a-a05a-d3b417701b98,"Director, Product Marketing ",San Francisco Metro Area,na,False,True,na,https://jobs.lever.co/fevo/0e68a43c-e092-4e6a-a05a-d3b417701b98,Director,Product,tags
538,fe4da257-97ca-4ae8-845f-96b5f62d7ed1,"Director, Product Marketing ","New York, NY",na,False,True,na,https://jobs.lever.co/fevo/fe4da257-97ca-4ae8-845f-96b5f62d7ed1,Director,Product,tags
539,d9bab331-abd4-4afd-9210-4cbb39319b7a,Partner Solutions Associate ,Florida,na,False,True,na,https://jobs.lever.co/fevo/d9bab331-abd4-4afd-9210-4cbb39319b7a,Sales and Marketing,Sales,tags
540,7279900c-2a5c-4cea-825f-dc373408b9cf,Partner Solutions Associate ,Montana,na,False,True,na,https://jobs.lever.co/fevo/7279900c-2a5c-4cea-825f-dc373408b9cf,Sales and Marketing,Sales,tags
541,4e03b094-c678-43ed-b967-7c869803beee,Partner Solutions Associate ,Nebraska,na,False,True,na,https://jobs.lever.co/fevo/4e03b094-c678-43ed-b967-7c869803beee,Sales and Marketing,Sales,tags
542,7d25cf2d-2e58-4251-be39-301e230c4cb7,Partner Solutions Associate ,Nevada,na,False,True,na,https://jobs.lever.co/fevo/7d25cf2d-2e58-4251-be39-301e230c4cb7,Sales and Marketing,Sales,tags
543,0149ed98-fbb8-4848-a27c-f684075803ee,Partner Solutions Associate ,New Mexico,na,False,True,na,https://jobs.lever.co/fevo/0149ed98-fbb8-4848-a27c-f684075803ee,Sales and Marketing,Sales,tags
544,80ce1aa9-d3cb-4640-8284-d3349beddb0b,Partner Solutions Associate ,North Carolina,na,False,True,na,https://jobs.lever.co/fevo/80ce1aa9-d3cb-4640-8284-d3349beddb0b,Sales and Marketing,Sales,tags
545,52dcda51-d337-4a42-ba59-db955cd3fdcb,Partner Solutions Associate ,Ohio,na,False,True,na,https://jobs.lever.co/fevo/52dcda51-d337-4a42-ba59-db955cd3fdcb,Sales and Marketing,Sales,tags
546,c9665387-99a5-43ff-b3fc-d5117a3b3c48,Partner Solutions Associate ,Oregon,na,False,True,na,https://jobs.lever.co/fevo/c9665387-99a5-43ff-b3fc-d5117a3b3c48,Sales and Marketing,Sales,tags
547,26f866de-d52e-4899-aa4f-67119478ce51,Partner Solutions Associate ,South Carolina,na,False,True,na,https://jobs.lever.co/fevo/26f866de-d52e-4899-aa4f-67119478ce51,Sales and Marketing,Sales,tags
548,a7b67743-dbec-4808-aff6-9dcf0cfc0dec,Partner Solutions Associate ,Texas,na,False,True,na,https://jobs.lever.co/fevo/a7b67743-dbec-4808-aff6-9dcf0cfc0dec,Sales and Marketing,Sales,tags
549,b361628b-d3c2-48ff-8e9f-c9e85cbbca63,Partner Solutions Associate ,Utah,na,False,True,na,https://jobs.lever.co/fevo/b361628b-d3c2-48ff-8e9f-c9e85cbbca63,Sales and Marketing,Sales,tags
550,c81c0684-51f4-44c4-a31a-221777b62dc8,Partner Solutions Associate ,Wyoming,na,False,True,na,https://jobs.lever.co/fevo/c81c0684-51f4-44c4-a31a-221777b62dc8,Sales and Marketing,Sales,tags
551,18032a2d-8641-486f-bf77-fdc3f85bd354,Customer Support Associate ,Florida,na,False,True,na,https://jobs.lever.co/fevo/18032a2d-8641-486f-bf77-fdc3f85bd354,Sales and Marketing,Sales,tags
552,d9435b12-370c-4405-a511-fb67a0dfadab,Customer Support Associate ,Montana,na,False,True,na,https://jobs.lever.co/fevo/d9435b12-370c-4405-a511-fb67a0dfadab,Sales and Marketing,Sales,tags
553,33a7ae87-72fa-4490-9ad5-e4c20f74611b,Customer Support Associate ,Nebraska,na,False,True,na,https://jobs.lever.co/fevo/33a7ae87-72fa-4490-9ad5-e4c20f74611b,Sales and Marketing,Sales,tags
554,b005d3e5-f4db-4fa7-95b1-7ea76d96b885,Customer Support Associate ,Nevada,na,False,True,na,https://jobs.lever.co/fevo/b005d3e5-f4db-4fa7-95b1-7ea76d96b885,Sales and Marketing,Sales,tags
555,7ef1bf45-0a10-43fd-acb5-8b12aae63e13,Customer Support Associate ,New Hampshire,na,False,True,na,https://jobs.lever.co/fevo/7ef1bf45-0a10-43fd-acb5-8b12aae63e13,Sales and Marketing,Sales,tags
556,4251f084-2401-4d29-a607-c0081884cff3,Customer Support Associate ,New Mexico,na,False,True,na,https://jobs.lever.co/fevo/4251f084-2401-4d29-a607-c0081884cff3,Sales and Marketing,Sales,tags
557,65142b27-f4c0-45fd-9f97-e2325f516fc5,Customer Support Associate ,North Carolina,na,False,True,na,https://jobs.lever.co/fevo/65142b27-f4c0-45fd-9f97-e2325f516fc5,Sales and Marketing,Sales,tags
558,d7139953-323b-4fc6-977e-001a5d335b5d,Customer Support Associate ,Ohio,na,False,True,na,https://jobs.lever.co/fevo/d7139953-323b-4fc6-977e-001a5d335b5d,Sales and Marketing,Sales,tags
